client,true_value,geo_value 
c47341,3,6
c47342,5,10
c47343,4,5
c47344,6,4
c47345,6,4
c47346,7,9
c47347,5,5
c47348,2,1
c47349,5,5
c47350,4,4
c47351,7,10
c47352,6,4
c47353,3,4
c47354,5,6
c47355,5,4
c47356,3,7
c47357,4,6
c47358,8,9
c47359,1,10
c47360,8,1
c47361,6,2
c47362,4,6
c47363,4,6
c47364,5,9
c47365,5,5
c47366,5,5
c47367,4,6
c47368,8,2
c47369,4,8
c47370,5,6
c47371,3,3
c47372,6,4
c47373,8,6
c47374,8,10
c47375,7,2
c47376,3,4
c47377,5,5
c47378,6,3
c47379,7,3
c47380,6,5
c47381,5,5
c47382,4,6
c47383,6,4
c47384,3,2
c47385,4,6
c47386,6,5
c47387,4,6
c47388,4,4
c47389,4,6
c47390,5,5
c47391,5,9
c47392,8,1
c47393,5,2
c47394,5,5
c47395,1,2
c47396,3,7
c47397,7,2
c47398,8,10
c47399,5,4
c47400,6,7
c47401,5,4
c47402,5,6
c47403,5,5
c47404,4,5
c47405,5,6
c47406,9,10
c47407,2,9
c47408,8,2
c47409,6,4
c47410,5,5
c47411,4,6
c47412,6,6
c47413,6,8
c47414,6,4
c47415,6,5
c47416,6,6
c47417,6,6
c47418,4,5
c47419,7,1
c47420,4,7
c47421,3,3
c47422,5,6
c47423,4,6
c47424,7,9
c47425,6,4
c47426,7,4
c47427,6,6
c47428,4,7
c47429,4,4
c47430,7,8
c47431,5,5
c47432,6,7
c47433,6,6
c47434,6,5
c47435,7,2
c47436,4,2
c47437,3,9
c47438,5,5
c47439,4,4
c47440,8,10
c47441,6,3
c47442,6,6
c47443,7,5
c47444,4,6
c47445,6,4
c47446,5,6
c47447,4,4
c47448,4,6
c47449,3,5
c47450,5,6
c47451,6,2
c47452,3,6
c47453,5,5
c47454,5,5
c47455,6,6
c47456,6,4
c47457,5,4
c47458,5,6
c47459,4,4
c47460,3,3
c47461,4,1
c47462,5,4
c47463,8,2
c47464,5,6
c47465,3,9
c47466,4,4
c47467,6,5
c47468,4,9
c47469,8,9
c47470,5,4
c47471,2,1
c47472,5,6
c47473,4,7
c47474,5,4
c47475,4,6
c47476,4,4
c47477,8,10
c47478,5,5
c47479,5,6
c47480,4,4
c47481,6,5
c47482,8,3
c47483,6,6
c47484,6,4
c47485,3,1
c47486,2,8
c47487,5,6
c47488,8,7
c47489,9,10
c47490,6,5
c47491,6,4
c47492,7,8
c47493,4,4
c47494,5,4
c47495,3,7
c47496,3,6
c47497,6,9
c47498,4,6
c47499,5,6
c47500,6,4
c47501,7,7
c47502,4,5
c47503,8,8
c47504,3,3
c47505,4,4
c47506,3,7
c47507,4,6
c47508,4,4
c47509,4,9
c47510,6,4
c47511,4,2
c47512,3,3
c47513,4,4
c47514,4,4
c47515,8,8
c47516,7,7
c47517,6,3
c47518,5,5
c47519,3,3
c47520,5,5
c47521,6,4
c47522,4,3
c47523,8,8
c47524,5,5
c47525,5,5
c47526,5,4
c47527,5,4
c47528,7,3
c47529,6,6
c47530,4,5
c47531,5,4
c47532,5,4
c47533,4,6
c47534,7,10
c47535,5,6
c47536,4,1
c47537,8,4
c47538,4,4
c47539,3,4
c47540,6,5
c47541,4,6
c47542,1,1
c47543,5,6
c47544,6,6
c47545,5,4
c47546,4,2
c47547,7,6
c47548,8,8
c47549,5,4
c47550,5,5
c47551,4,4
c47552,7,7
c47553,4,5
c47554,5,9
c47555,5,5
c47556,4,6
c47557,4,2
c47558,3,2
c47559,5,6
c47560,4,4
c47561,6,6
c47562,9,8
c47563,5,4
c47564,5,6
c47565,4,5
c47566,5,4
c47567,4,5
c47568,3,7
c47569,4,3
c47570,6,4
c47571,6,6
c47572,4,6
c47573,7,3
c47574,4,6
c47575,5,7
c47576,5,6
c47577,4,4
c47578,6,4
c47579,3,6
c47580,6,5
c47581,6,2
c47582,2,10
c47583,5,5
c47584,4,6
c47585,5,4
c47586,5,6
c47587,5,2
c47588,4,5
c47589,2,9
c47590,5,5
c47591,9,1
c47592,6,6
c47593,3,7
c47594,4,6
c47595,5,2
c47596,6,3
c47597,5,5
c47598,6,4
c47599,6,8
c47600,5,4
c47601,5,6
c47602,3,3
c47603,3,7
c47604,6,5
c47605,5,6
c47606,6,6
c47607,6,1
c47608,7,3
c47609,7,4
c47610,3,7
c47611,7,7
c47612,5,4
c47613,6,4
c47614,5,2
c47615,5,10
c47616,5,4
c47617,5,6
c47618,6,6
c47619,4,6
c47620,4,4
c47621,7,4
c47622,5,4
c47623,4,4
c47624,6,4
c47625,4,6
c47626,4,3
c47627,6,5
c47628,5,9
c47629,2,1
c47630,4,4
c47631,3,7
c47632,4,5
c47633,6,4
c47634,1,1
c47635,8,1
c47636,4,6
c47637,4,4
c47638,7,10
c47639,6,4
c47640,2,2
c47641,4,4
c47642,4,7
c47643,5,4
c47644,6,6
c47645,2,3
c47646,5,6
c47647,3,7
c47648,5,4
c47649,6,3
c47650,5,4
c47651,6,4
c47652,3,1
c47653,4,4
c47654,6,4
c47655,2,9
c47656,4,5
c47657,5,5
c47658,4,6
c47659,5,5
c47660,6,4
c47661,4,6
c47662,4,8
c47663,5,6
c47664,1,10
c47665,2,2
c47666,3,1
c47667,4,4
c47668,7,3
c47669,7,6
c47670,5,6
c47671,2,8
c47672,9,9
c47673,6,4
c47674,6,4
c47675,6,7
c47676,4,5
c47677,6,4
c47678,2,1
c47679,5,4
c47680,5,6
c47681,8,8
c47682,6,3
c47683,7,9
c47684,6,4
c47685,5,6
c47686,8,9
c47687,5,5
c47688,9,5
c47689,6,4
c47690,4,6
c47691,4,9
c47692,5,4
c47693,6,6
c47694,4,6
c47695,6,4
c47696,8,8
c47697,5,4
c47698,4,6
c47699,5,5
c47700,3,5
c47701,4,3
c47702,4,4
c47703,2,7
c47704,4,6
c47705,4,4
c47706,4,4
c47707,5,6
c47708,8,5
c47709,6,5
c47710,3,6
c47711,5,10
c47712,8,1
c47713,3,1
c47714,5,5
c47715,6,6
c47716,6,5
c47717,4,9
c47718,8,1
c47719,6,4
c47720,3,10
c47721,7,3
c47722,5,6
c47723,6,5
c47724,3,3
c47725,3,4
c47726,5,2
c47727,8,9
c47728,2,1
c47729,7,6
c47730,6,6
c47731,4,6
c47732,4,4
c47733,6,6
c47734,4,6
c47735,4,5
c47736,5,6
c47737,3,7
c47738,2,9
c47739,5,1
c47740,5,4
c47741,6,4
c47742,6,4
c47743,5,5
c47744,7,8
c47745,5,7
c47746,7,3
c47747,3,7
c47748,5,5
c47749,5,4
c47750,5,5
c47751,4,6
c47752,7,1
c47753,6,6
c47754,2,9
c47755,8,8
c47756,6,6
c47757,4,4
c47758,4,4
c47759,3,3
c47760,4,10
c47761,4,9
c47762,6,4
c47763,4,6
c47764,4,2
c47765,6,4
c47766,6,6
c47767,3,9
c47768,6,4
c47769,5,6
c47770,5,6
c47771,6,4
c47772,7,3
c47773,3,8
c47774,5,1
c47775,4,6
c47776,3,7
c47777,3,5
c47778,4,6
c47779,3,5
c47780,7,9
c47781,4,7
c47782,7,1
c47783,4,7
c47784,6,5
c47785,2,8
c47786,7,7
c47787,3,3
c47788,4,6
c47789,4,9
c47790,6,6
c47791,3,3
c47792,4,6
c47793,6,1
c47794,7,2
c47795,6,3
c47796,3,3
c47797,5,6
c47798,4,5
c47799,5,6
c47800,7,6
c47801,2,2
c47802,5,5
c47803,5,5
c47804,5,6
c47805,5,6
c47806,8,2
c47807,5,9
c47808,4,4
c47809,8,10
c47810,6,6
c47811,5,6
c47812,8,2
c47813,3,7
c47814,7,9
c47815,5,6
c47816,4,4
c47817,7,3
c47818,5,6
c47819,4,4
c47820,7,2
c47821,4,4
c47822,7,9
c47823,5,5
c47824,5,2
c47825,5,4
c47826,6,3
c47827,2,2
c47828,6,7
c47829,6,9
c47830,7,7
c47831,6,6
c47832,6,4
c47833,5,4
c47834,6,5
c47835,3,3
c47836,4,10
c47837,6,6
c47838,7,9
c47839,6,4
c47840,8,2
c47841,7,3
c47842,5,1
c47843,3,10
c47844,6,6
c47845,6,4
c47846,5,4
c47847,6,6
c47848,4,4
c47849,6,7
c47850,6,6
c47851,6,4
c47852,6,6
c47853,5,2
c47854,4,4
c47855,7,2
c47856,6,6
c47857,4,10
c47858,5,4
c47859,6,5
c47860,6,8
c47861,6,5
c47862,4,6
c47863,7,10
c47864,4,4
c47865,3,6
c47866,6,4
c47867,3,2
c47868,3,1
c47869,5,5
c47870,4,3
c47871,6,6
c47872,5,5
c47873,4,5
c47874,4,6
c47875,2,2
c47876,5,7
c47877,5,5
c47878,5,3
c47879,5,4
c47880,5,4
c47881,5,6
c47882,6,4
c47883,2,9
c47884,7,3
c47885,3,8
c47886,4,6
c47887,5,5
c47888,4,3
c47889,5,5
c47890,8,1
c47891,4,4
c47892,7,3
c47893,4,6
c47894,6,5
c47895,6,4
c47896,3,2
c47897,3,7
c47898,4,6
c47899,5,5
c47900,5,7
c47901,1,2
c47902,4,6
c47903,5,6
c47904,3,4
c47905,6,4
c47906,5,5
c47907,3,3
c47908,6,6
c47909,3,1
c47910,7,7
c47911,5,5
c47912,4,5
c47913,5,1
c47914,6,7
c47915,7,3
c47916,6,3
c47917,5,5
c47918,3,1
c47919,5,5
c47920,6,6
c47921,5,4
c47922,6,4
c47923,5,5
c47924,2,2
c47925,5,5
c47926,2,8
c47927,4,4
c47928,6,9
c47929,5,4
c47930,3,5
c47931,5,4
c47932,5,5
c47933,5,4
c47934,7,9
c47935,6,4
c47936,4,2
c47937,6,6
c47938,7,7
c47939,1,2
c47940,4,5
c47941,5,6
c47942,3,2
c47943,6,3
c47944,7,8
c47945,5,4
c47946,5,4
c47947,1,9
c47948,6,1
c47949,7,3
c47950,6,4
c47951,5,4
c47952,6,4
c47953,3,6
c47954,1,10
c47955,6,5
c47956,5,5
c47957,7,3
c47958,4,4
c47959,9,10
c47960,8,9
c47961,4,3
c47962,8,1
c47963,4,4
c47964,5,5
c47965,5,4
c47966,3,3
c47967,5,4
c47968,5,6
c47969,4,6
c47970,6,8
c47971,5,3
c47972,5,4
c47973,6,4
c47974,6,6
c47975,6,6
c47976,7,2
c47977,4,5
c47978,4,7
c47979,6,4
c47980,7,4
c47981,5,5
c47982,7,8
c47983,6,6
c47984,3,7
c47985,6,4
c47986,4,4
c47987,4,3
c47988,5,4
c47989,5,4
c47990,5,4
c47991,6,4
c47992,3,3
c47993,7,7
c47994,6,5
c47995,7,2
c47996,4,6
c47997,3,3
c47998,6,6
c47999,6,4
c48000,4,5
c48001,6,4
c48002,4,5
c48003,2,2
c48004,6,4
c48005,7,3
c48006,7,3
c48007,7,6
c48008,8,2
c48009,5,6
c48010,7,3
c48011,3,9
c48012,7,7
c48013,4,6
c48014,6,4
c48015,6,4
c48016,4,4
c48017,5,6
c48018,6,6
c48019,6,4
c48020,4,4
c48021,6,4
c48022,4,5
c48023,4,5
c48024,1,8
c48025,7,4
c48026,5,5
c48027,3,4
c48028,6,6
c48029,7,3
c48030,6,3
c48031,5,5
c48032,6,6
c48033,3,7
c48034,5,4
c48035,3,7
c48036,7,8
c48037,7,5
c48038,5,1
c48039,2,8
c48040,8,9
c48041,10,10
c48042,5,2
c48043,5,4
c48044,2,8
c48045,6,4
c48046,3,2
c48047,5,1
c48048,5,6
c48049,2,2
c48050,5,4
c48051,4,8
c48052,2,2
c48053,2,8
c48054,7,7
c48055,7,2
c48056,6,6
c48057,5,8
c48058,2,2
c48059,4,6
c48060,6,5
c48061,2,2
c48062,4,4
c48063,5,5
c48064,7,7
c48065,5,6
c48066,4,6
c48067,5,5
c48068,4,4
c48069,7,1
c48070,6,6
c48071,5,5
c48072,5,6
c48073,6,4
c48074,5,5
c48075,6,3
c48076,9,2
c48077,3,10
c48078,1,9
c48079,6,8
c48080,4,4
c48081,6,4
c48082,4,5
c48083,5,5
c48084,6,5
c48085,6,6
c48086,6,5
c48087,9,8
c48088,5,4
c48089,7,9
c48090,5,9
c48091,4,6
c48092,4,1
c48093,6,6
c48094,3,1
c48095,5,5
c48096,5,6
c48097,6,8
c48098,8,8
c48099,5,9
c48100,4,6
c48101,6,5
c48102,6,6
c48103,6,6
c48104,5,5
c48105,3,7
c48106,4,6
c48107,4,4
c48108,5,5
c48109,3,4
c48110,2,6
c48111,3,3
c48112,3,8
c48113,4,10
c48114,4,4
c48115,4,3
c48116,4,9
c48117,6,4
c48118,5,6
c48119,3,3
c48120,2,8
c48121,5,5
c48122,4,8
c48123,9,9
c48124,4,6
c48125,3,3
c48126,6,4
c48127,2,10
c48128,5,4
c48129,5,5
c48130,1,1
c48131,5,4
c48132,6,4
c48133,5,4
c48134,6,4
c48135,3,1
c48136,6,6
c48137,3,3
c48138,6,5
c48139,2,2
c48140,5,5
c48141,4,4
c48142,4,6
c48143,5,5
c48144,4,6
c48145,6,4
c48146,5,4
c48147,5,5
c48148,4,6
c48149,8,8
c48150,4,5
c48151,2,2
c48152,7,3
c48153,5,6
c48154,4,6
c48155,7,3
c48156,6,6
c48157,6,5
c48158,2,8
c48159,5,5
c48160,6,6
c48161,6,5
c48162,6,6
c48163,8,10
c48164,7,3
c48165,8,2
c48166,7,10
c48167,5,5
c48168,5,4
c48169,2,1
c48170,6,6
c48171,5,5
c48172,3,5
c48173,3,8
c48174,6,4
c48175,5,5
c48176,5,6
c48177,5,6
c48178,5,5
c48179,5,6
c48180,4,10
c48181,2,10
c48182,5,1
c48183,7,5
c48184,2,8
c48185,8,8
c48186,4,4
c48187,5,5
c48188,4,6
c48189,5,6
c48190,9,2
c48191,5,4
c48192,6,6
c48193,8,8
c48194,5,5
c48195,6,1
c48196,6,5
c48197,7,8
c48198,7,7
c48199,6,6
c48200,4,6
c48201,3,7
c48202,6,4
c48203,6,4
c48204,4,4
c48205,5,5
c48206,6,6
c48207,5,6
c48208,2,8
c48209,5,6
c48210,4,3
c48211,6,4
c48212,3,5
c48213,4,10
c48214,9,2
c48215,4,6
c48216,5,4
c48217,3,7
c48218,7,4
c48219,4,4
c48220,5,5
c48221,2,3
c48222,4,6
c48223,4,6
c48224,4,6
c48225,6,4
c48226,7,10
c48227,2,8
c48228,6,5
c48229,7,8
c48230,3,10
c48231,5,5
c48232,1,10
c48233,6,7
c48234,3,7
c48235,6,5
c48236,6,4
c48237,8,8
c48238,8,1
c48239,4,6
c48240,5,5
c48241,4,6
c48242,5,6
c48243,1,9
c48244,2,2
c48245,4,6
c48246,8,9
c48247,4,4
c48248,6,6
c48249,7,3
c48250,7,6
c48251,6,4
c48252,5,6
c48253,4,6
c48254,6,6
c48255,8,10
c48256,2,8
c48257,5,4
c48258,5,6
c48259,5,4
c48260,3,5
c48261,6,8
c48262,5,5
c48263,4,4
c48264,3,6
c48265,2,6
c48266,6,6
c48267,4,1
c48268,6,6
c48269,6,6
c48270,6,6
c48271,3,3
c48272,3,3
c48273,6,5
c48274,5,4
c48275,7,3
c48276,6,6
c48277,5,6
c48278,3,1
c48279,4,6
c48280,1,10
c48281,6,9
c48282,2,2
c48283,6,6
c48284,4,6
c48285,5,5
c48286,5,5
c48287,4,1
c48288,7,6
c48289,6,6
c48290,7,3
c48291,5,1
c48292,6,6
c48293,6,6
c48294,9,2
c48295,7,1
c48296,8,1
c48297,5,5
c48298,1,8
c48299,5,4
c48300,3,7
c48301,4,9
c48302,3,6
c48303,6,5
c48304,6,4
c48305,5,9
c48306,5,4
c48307,5,5
c48308,5,4
c48309,3,7
c48310,2,1
c48311,4,6
c48312,2,8
c48313,4,9
c48314,5,4
c48315,4,5
c48316,4,1
c48317,3,1
c48318,6,4
c48319,4,6
c48320,3,10
c48321,7,7
c48322,3,8
c48323,5,3
c48324,5,6
c48325,4,4
c48326,7,5
c48327,6,2
c48328,3,4
c48329,5,4
c48330,4,5
c48331,2,10
c48332,6,7
c48333,5,6
c48334,5,4
c48335,4,6
c48336,5,5
c48337,8,7
c48338,5,4
c48339,6,6
c48340,6,6
c48341,6,6
c48342,6,3
c48343,5,5
c48344,4,1
c48345,5,4
c48346,3,7
c48347,5,4
c48348,6,1
c48349,7,1
c48350,5,4
c48351,6,2
c48352,8,8
c48353,3,9
c48354,4,5
c48355,4,5
c48356,4,6
c48357,4,4
c48358,5,4
c48359,6,4
c48360,4,6
c48361,5,4
c48362,6,6
c48363,5,4
c48364,4,6
c48365,2,2
c48366,3,1
c48367,6,10
c48368,8,5
c48369,4,6
c48370,5,5
c48371,5,5
c48372,5,4
c48373,6,6
c48374,7,7
c48375,4,5
c48376,4,6
c48377,4,5
c48378,3,1
c48379,6,7
c48380,5,5
c48381,6,3
c48382,5,4
c48383,1,8
c48384,4,5
c48385,9,2
c48386,9,9
c48387,6,10
c48388,5,5
c48389,1,2
c48390,6,4
c48391,5,9
c48392,3,7
c48393,3,3
c48394,5,1
c48395,3,6
c48396,2,9
c48397,8,8
c48398,5,6
c48399,2,2
c48400,4,5
c48401,4,6
c48402,5,5
c48403,5,5
c48404,4,9
c48405,6,2
c48406,5,5
c48407,5,5
c48408,6,4
c48409,5,5
c48410,4,4
c48411,6,4
c48412,8,2
c48413,6,3
c48414,8,9
c48415,1,2
c48416,5,5
c48417,5,6
c48418,4,4
c48419,3,10
c48420,5,6
c48421,3,8
c48422,4,4
c48423,4,5
c48424,4,6
c48425,6,6
c48426,3,3
c48427,6,4
c48428,6,6
c48429,4,6
c48430,6,7
c48431,1,8
c48432,7,7
c48433,4,6
c48434,6,5
c48435,6,5
c48436,5,6
c48437,5,5
c48438,4,7
c48439,4,5
c48440,5,6
c48441,9,1
c48442,5,5
c48443,3,10
c48444,1,10
c48445,5,4
c48446,6,5
c48447,7,4
c48448,5,5
c48449,2,9
c48450,6,2
c48451,3,7
c48452,7,7
c48453,5,5
c48454,7,6
c48455,4,3
c48456,3,7
c48457,6,4
c48458,4,6
c48459,6,7
c48460,6,4
c48461,4,10
c48462,4,5
c48463,3,3
c48464,6,6
c48465,4,6
c48466,7,4
c48467,8,8
c48468,8,7
c48469,3,7
c48470,8,2
c48471,3,1
c48472,5,5
c48473,6,5
c48474,6,4
c48475,5,5
c48476,7,6
c48477,3,2
c48478,5,4
c48479,7,8
c48480,8,1
c48481,5,6
c48482,5,6
c48483,5,6
c48484,5,6
c48485,6,4
c48486,7,3
c48487,6,4
c48488,7,10
c48489,5,5
c48490,10,2
c48491,5,4
c48492,7,3
c48493,4,4
c48494,4,4
c48495,5,6
c48496,4,3
c48497,5,6
c48498,3,5
c48499,5,5
c48500,5,5
c48501,4,4
c48502,2,8
c48503,6,5
c48504,3,3
c48505,5,5
c48506,4,6
c48507,7,2
c48508,5,5
c48509,4,5
c48510,4,5
c48511,4,6
c48512,4,4
c48513,3,8
c48514,4,5
c48515,7,3
c48516,3,9
c48517,4,2
c48518,4,5
c48519,1,9
c48520,5,6
c48521,4,3
c48522,2,8
c48523,4,1
c48524,5,6
c48525,3,3
c48526,6,2
c48527,5,5
c48528,5,5
c48529,7,7
c48530,4,4
c48531,5,6
c48532,4,5
c48533,5,6
c48534,3,3
c48535,5,5
c48536,6,4
c48537,4,5
c48538,5,4
c48539,2,10
c48540,6,4
c48541,6,7
c48542,4,4
c48543,5,10
c48544,3,9
c48545,7,3
c48546,4,4
c48547,7,3
c48548,7,7
c48549,4,5
c48550,3,8
c48551,4,8
c48552,3,2
c48553,6,6
c48554,6,5
c48555,7,7
c48556,4,5
c48557,3,3
c48558,7,3
c48559,4,9
c48560,5,10
c48561,7,3
c48562,5,4
c48563,6,4
c48564,8,2
c48565,2,8
c48566,6,4
c48567,6,1
c48568,3,6
c48569,7,7
c48570,6,4
c48571,4,1
c48572,4,4
c48573,8,8
c48574,5,10
c48575,5,5
c48576,5,5
c48577,5,10
c48578,3,9
c48579,7,7
c48580,6,4
c48581,6,5
c48582,5,6
c48583,4,7
c48584,5,5
c48585,6,4
c48586,7,3
c48587,7,4
c48588,3,1
c48589,3,3
c48590,7,3
c48591,3,2
c48592,7,7
c48593,5,4
c48594,6,10
c48595,5,4
c48596,6,4
c48597,5,5
c48598,7,6
c48599,7,7
c48600,7,7
c48601,5,6
c48602,1,8
c48603,3,7
c48604,2,10
c48605,5,4
c48606,7,8
c48607,5,6
c48608,4,6
c48609,5,5
c48610,3,6
c48611,7,5
c48612,7,7
c48613,4,1
c48614,7,1
c48615,5,5
c48616,3,3
c48617,4,4
c48618,5,5
c48619,6,4
c48620,7,9
c48621,7,7
c48622,9,6
c48623,4,5
c48624,6,5
c48625,2,10
c48626,5,6
c48627,3,8
c48628,4,6
c48629,4,3
c48630,4,6
c48631,4,4
c48632,6,4
c48633,7,3
c48634,5,6
c48635,5,2
c48636,6,5
c48637,4,4
c48638,5,5
c48639,6,4
c48640,4,7
c48641,5,5
c48642,6,6
c48643,3,7
c48644,6,6
c48645,6,6
c48646,6,1
c48647,8,8
c48648,5,5
c48649,3,3
c48650,6,2
c48651,6,4
c48652,6,5
c48653,5,5
c48654,5,5
c48655,3,7
c48656,2,2
c48657,3,7
c48658,5,6
c48659,6,6
c48660,2,1
c48661,3,7
c48662,4,4
c48663,6,4
c48664,6,6
c48665,5,5
c48666,6,3
c48667,5,5
c48668,6,6
c48669,6,4
c48670,6,6
c48671,4,6
c48672,3,4
c48673,5,4
c48674,5,5
c48675,7,8
c48676,5,4
c48677,6,5
c48678,6,6
c48679,3,3
c48680,7,6
c48681,5,4
c48682,5,4
c48683,7,1
c48684,4,5
c48685,5,4
c48686,6,4
c48687,6,4
c48688,6,6
c48689,4,4
c48690,5,5
c48691,7,8
c48692,4,5
c48693,5,7
c48694,9,8
c48695,4,5
c48696,4,6
c48697,7,1
c48698,6,4
c48699,4,10
c48700,7,6
c48701,5,6
c48702,6,5
c48703,5,5
c48704,5,6
c48705,6,7
c48706,6,4
c48707,4,6
c48708,2,2
c48709,2,6
c48710,6,9
c48711,3,4
c48712,6,4
c48713,4,7
c48714,5,5
c48715,7,3
c48716,4,4
c48717,3,7
c48718,7,3
c48719,4,6
c48720,4,5
c48721,6,1
c48722,5,5
c48723,5,6
c48724,4,10
c48725,6,6
c48726,6,5
c48727,2,2
c48728,6,4
c48729,5,5
c48730,1,10
c48731,7,2
c48732,5,4
c48733,3,3
c48734,6,8
c48735,4,7
c48736,8,2
c48737,3,8
c48738,7,3
c48739,6,6
c48740,6,5
c48741,5,5
c48742,6,4
c48743,1,2
c48744,5,1
c48745,7,7
c48746,6,4
c48747,4,4
c48748,3,7
c48749,6,2
c48750,4,5
c48751,4,7
c48752,5,4
c48753,5,6
c48754,5,4
c48755,3,3
c48756,3,6
c48757,5,4
c48758,5,6
c48759,3,10
c48760,4,6
c48761,8,10
c48762,4,6
c48763,5,6
c48764,3,8
c48765,4,6
c48766,8,1
c48767,6,5
c48768,5,4
c48769,5,3
c48770,6,6
c48771,3,2
c48772,5,6
c48773,6,6
c48774,6,9
c48775,6,5
c48776,4,7
c48777,5,5
c48778,4,4
c48779,7,3
c48780,4,6
c48781,4,4
c48782,5,2
c48783,4,4
c48784,6,4
c48785,7,7
c48786,5,9
c48787,6,6
c48788,4,6
c48789,6,5
c48790,6,4
c48791,5,5
c48792,5,7
c48793,6,5
c48794,2,2
c48795,5,4
c48796,3,3
c48797,2,8
c48798,4,7
c48799,6,6
c48800,5,6
c48801,8,7
c48802,5,4
c48803,6,5
c48804,3,3
c48805,4,6
c48806,4,5
c48807,4,6
c48808,6,6
c48809,5,5
c48810,3,4
c48811,3,1
c48812,4,6
c48813,8,2
c48814,2,1
c48815,3,8
c48816,7,3
c48817,6,4
c48818,6,4
c48819,4,6
c48820,5,6
c48821,3,3
c48822,4,7
c48823,4,5
c48824,9,9
c48825,5,4
c48826,6,7
c48827,3,7
c48828,7,4
c48829,8,8
c48830,6,6
c48831,4,3
c48832,4,5
c48833,1,10
c48834,7,10
c48835,5,5
c48836,4,6
c48837,3,3
c48838,7,1
c48839,7,2
c48840,3,7
c48841,4,5
c48842,6,5
c48843,6,6
c48844,4,4
c48845,6,4
c48846,6,4
c48847,4,4
c48848,5,4
c48849,7,2
c48850,5,6
c48851,5,6
c48852,2,10
c48853,4,4
c48854,3,4
c48855,8,2
c48856,4,4
c48857,4,4
c48858,6,6
c48859,5,5
c48860,2,8
c48861,5,1
c48862,4,4
c48863,4,6
c48864,6,5
c48865,6,3
c48866,3,7
c48867,7,10
c48868,5,6
c48869,4,4
c48870,6,6
c48871,4,7
c48872,5,5
c48873,4,6
c48874,3,2
c48875,3,3
c48876,5,5
c48877,4,5
c48878,8,1
c48879,6,4
c48880,8,7
c48881,6,6
c48882,4,6
c48883,5,4
c48884,3,7
c48885,5,6
c48886,4,5
c48887,5,4
c48888,7,7
c48889,4,4
c48890,7,7
c48891,6,3
c48892,2,3
c48893,5,7
c48894,4,4
c48895,6,4
c48896,5,3
c48897,4,6
c48898,4,6
c48899,5,6
c48900,4,4
c48901,4,6
c48902,4,4
c48903,4,6
c48904,4,4
c48905,4,6
c48906,4,5
c48907,5,5
c48908,6,4
c48909,3,3
c48910,7,7
c48911,3,9
c48912,7,1
c48913,6,1
c48914,4,6
c48915,5,6
c48916,5,4
c48917,3,4
c48918,7,8
c48919,4,4
c48920,6,4
c48921,9,1
c48922,7,2
c48923,3,9
c48924,6,10
c48925,6,4
c48926,7,7
c48927,6,5
c48928,4,4
c48929,2,7
c48930,5,4
c48931,7,7
c48932,6,5
c48933,3,10
c48934,7,3
c48935,4,4
c48936,5,6
c48937,6,5
c48938,4,4
c48939,3,3
c48940,4,4
c48941,5,6
c48942,4,4
c48943,6,4
c48944,5,5
c48945,4,4
c48946,6,7
c48947,3,3
c48948,4,9
c48949,7,5
c48950,4,4
c48951,8,8
c48952,6,6
c48953,5,5
c48954,5,6
c48955,4,5
c48956,3,6
c48957,3,4
c48958,6,4
c48959,2,8
c48960,2,1
c48961,7,7
c48962,5,8
c48963,7,7
c48964,6,6
c48965,5,5
c48966,7,3
c48967,4,6
c48968,7,10
c48969,1,9
c48970,4,5
c48971,6,4
c48972,5,4
c48973,5,5
c48974,6,6
c48975,4,2
c48976,6,8
c48977,2,1
c48978,5,1
c48979,6,5
c48980,6,6
c48981,4,4
c48982,3,7
c48983,7,7
c48984,4,5
c48985,2,2
c48986,6,6
c48987,4,10
c48988,7,7
c48989,6,4
c48990,4,5
c48991,5,5
c48992,6,6
c48993,8,1
c48994,7,7
c48995,6,5
c48996,5,5
c48997,3,7
c48998,5,5
c48999,2,1
c49000,5,4
c49001,6,8
c49002,4,7
c49003,4,2
c49004,6,5
c49005,6,5
c49006,6,4
c49007,2,9
c49008,6,6
c49009,5,9
c49010,4,4
c49011,5,6
c49012,5,6
c49013,5,6
c49014,5,10
c49015,2,9
c49016,5,5
c49017,4,5
c49018,5,5
c49019,7,7
c49020,2,8
c49021,7,2
c49022,4,4
c49023,6,5
c49024,4,5
c49025,4,4
c49026,6,5
c49027,4,6
c49028,9,9
c49029,6,4
c49030,5,10
c49031,3,7
c49032,4,6
c49033,5,5
c49034,3,2
c49035,6,5
c49036,5,4
c49037,4,1
c49038,7,8
c49039,8,8
c49040,4,6
c49041,8,2
